OrderId,EmployeeId,SaleDate,AmountSold,PaymentType,ThingsOrdered,ThingsOrderedNames
93,3,2024-10-28 11:41:00,56.85,Gift Card,"[18, 4, 19, 21, 7, 21, 21, 8, 25, 15, 16, 15, 14, 23, 13]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
94,2,2024-10-28 12:40:00,13.90,Gift Card,"[1, 1, 23, 14]","['Orange Chicken', 'Spring Roll', 'Cream Cheese Rangoons']"
95,7,2024-10-28 13:02:00,43.15,Gift Card,"[20, 1, 9, 20, 4, 6, 6, 25, 15, 23]","['Orange Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
96,3,2024-10-28 09:38:00,34.00,Credit,"[9, 5, 5, 9, 22, 10, 22, 25, 15, 15, 15]","['Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Fountain Soda', 'Super Greens', 'Water Bottle']"
97,2,2024-10-28 13:49:00,31.25,Gift Card,"[9, 21, 19, 2, 20, 24, 13, 14]","['Beijing Beef', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Spring Roll', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
98,10,2024-10-28 17:12:00,38.70,Credit,"[5, 4, 8, 5, 18, 8, 15, 17, 17]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken']"
99,4,2024-10-28 11:42:00,21.30,Credit,"[20, 19, 9, 11, 15, 16, 16, 17]","['Sweet and Sour Chicken Breast', 'Chow Mein', 'Fountain Soda', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken']"
100,1,2024-10-28 08:19:00,37.65,Cash,"[4, 19, 4, 1, 5, 22, 11, 11, 12, 16, 24, 14, 24]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Chow Mein', 'White Rice', 'Spring Roll', 'Coke', 'Honey Sesame Chicken', 'Super Greens', 'Apple Pie Roll']"
101,10,2024-10-28 08:32:00,31.15,Gift Card,"[18, 8, 7, 21, 1, 6, 12, 15, 13]","['Orange Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Bourbon Chicken', 'String Bean Chicken']"
102,8,2024-10-28 16:48:00,54.30,Gift Card,"[4, 1, 2, 8, 1, 19, 9, 8, 11, 17, 25, 16, 17, 13, 23, 14, 24]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
103,6,2024-10-28 08:22:00,27.70,Cash,"[8, 5, 20, 5, 1, 22, 16, 13, 24]","['Orange Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Egg Roll', 'Coke', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
104,7,2024-10-28 13:34:00,40.00,Credit,"[9, 3, 1, 9, 3, 11, 12, 12, 15, 16, 17, 24, 23, 24, 23]","['Orange Chicken', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Coke', 'Apple Juice', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
105,7,2024-10-28 12:37:00,40.40,Cash,"[1, 2, 4, 4, 9, 18, 10, 15, 15, 15, 25, 24, 13]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Egg Roll', 'Fountain Soda', 'Bourbon Chicken', 'Apple Pie Roll', 'Water Bottle']"
106,2,2024-10-28 19:22:00,40.15,Gift Card,"[1, 2, 4, 9, 6, 2, 20, 6, 22, 11, 12, 16, 14, 14, 14]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Spring Roll', 'Coke', 'Mushroom Chicken', 'Super Greens']"
107,7,2024-10-28 12:36:00,36.10,Gift Card,"[4, 8, 20, 5, 5, 8, 22, 12, 17, 15, 15, 16, 14, 23]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
108,3,2024-10-28 20:09:00,38.40,Credit,"[20, 3, 5, 19, 8, 12, 12, 11, 12, 15, 17, 24, 13]","['Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Apple Pie Roll']"
109,10,2024-10-28 18:34:00,30.80,Gift Card,"[20, 8, 8, 2, 15, 25, 17, 15]","['Beijing Beef', 'Broccoli Beef', 'Fountain Soda', 'Apple Juice', 'Mushroom Chicken', 'Water Bottle']"
110,6,2024-10-28 19:12:00,35.20,Credit,"[19, 21, 21, 20, 1, 11, 16, 17, 16, 16, 23, 13]","['Orange Chicken', 'Chow Mein', 'Egg Roll', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
111,10,2024-10-28 11:52:00,33.70,Credit,"[2, 4, 4, 7, 4, 5, 25]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Water Bottle']"
112,5,2024-10-28 18:35:00,28.45,Credit,"[7, 6, 9, 22, 12, 17, 17, 25, 23, 14, 14]","['SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'White Rice', 'Spring Roll', 'Apple Juice', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
113,7,2024-10-28 09:27:00,21.55,Credit,"[20, 3, 21, 22, 15, 25, 23, 24, 24]","['Kung Pao Chicken', 'Fountain Soda', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
114,8,2024-10-28 17:24:00,43.55,Gift Card,"[8, 5, 5, 1, 2, 20, 2, 7, 12, 10, 11, 12, 17, 16, 13]","['Orange Chicken', 'Beijing Beef', 'Teriyaki Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken']"
115,8,2024-10-28 08:33:00,31.50,Credit,"[6, 19, 3, 10, 11, 10, 10, 14, 24, 14, 14]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Honey Sesame Chicken', 'Apple Pie Roll']"
116,8,2024-10-28 10:41:00,34.50,Gift Card,"[8, 6, 5, 9, 18, 25, 16, 14, 13]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Water Bottle']"
117,9,2024-10-28 11:45:00,24.70,Credit,"[21, 12, 10, 15, 17, 23, 24, 24, 24]","['Fried Rice', 'White Rice', 'Fountain Soda', 'Apple Juice', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
118,7,2024-10-28 10:11:00,11.80,Cash,"[1, 12, 24, 14]","['Orange Chicken', 'White Rice', 'Spring Roll', 'Apple Pie Roll']"
119,8,2024-10-28 14:35:00,38.75,Gift Card,"[2, 7, 3, 21, 1, 7, 10, 10, 12, 17, 15, 16, 16, 23]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Black Pepper Steak', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Cream Cheese Rangoons']"
120,1,2024-10-28 09:01:00,28.60,Credit,"[6, 5, 2, 4, 6, 20, 10, 12, 25, 23, 23]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'White Rice', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
121,9,2024-10-28 09:20:00,27.35,Gift Card,"[21, 20, 9, 1, 12, 22, 17, 24, 24, 23]","['Orange Chicken', 'Sweet and Sour Chicken Breast', 'White Rice', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
122,6,2024-10-28 14:14:00,28.25,Cash,"[2, 3, 3, 4, 10, 12, 22, 25, 24]","['Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Fried Rice', 'White Rice', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
123,9,2024-10-28 16:40:00,43.90,Gift Card,"[18, 9, 18, 7, 6, 7, 2, 16, 25, 17]","['Beijing Beef', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Water Bottle']"
124,5,2024-10-28 16:42:00,36.65,Cash,"[8, 21, 5, 2, 9, 18, 20, 3, 22, 11, 22, 15, 14]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens']"
125,4,2024-10-28 14:28:00,15.05,Cash,"[1, 19, 12, 23, 23, 24]","['Orange Chicken', 'White Rice', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
126,2,2024-10-28 14:13:00,43.90,Credit,"[19, 2, 8, 8, 2, 1, 11, 15, 17, 17, 16, 14, 13, 24, 14]","['Orange Chicken', 'Beijing Beef', 'Broccoli Beef', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Apple Pie Roll']"
127,5,2024-10-28 18:16:00,29.85,Credit,"[7, 11, 11, 10, 15, 15, 25, 23, 14, 14]","['Black Pepper Steak', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Cream Cheese Rangoons', 'Water Bottle']"
128,9,2024-10-28 09:51:00,31.35,Gift Card,"[19, 4, 8, 3, 10, 12, 25, 15, 16, 17, 23]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
129,9,2024-10-28 16:16:00,41.45,Cash,"[7, 18, 18, 6, 3, 6, 25, 16, 24, 23, 13]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Egg Roll', 'Coke', 'Bourbon Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
130,2,2024-10-28 17:58:00,31.90,Credit,"[4, 18, 6, 3, 22, 11, 10, 11, 14, 23]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
131,5,2024-10-28 11:57:00,21.70,Gift Card,"[1, 1, 2, 2, 7, 12]","['Orange Chicken', 'Beijing Beef', 'Black Pepper Steak', 'White Rice']"
132,7,2024-10-28 09:40:00,56.10,Credit,"[8, 1, 9, 9, 21, 2, 3, 9, 17, 25, 16, 13, 13, 24, 14]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
133,3,2024-10-28 10:18:00,34.40,Gift Card,"[19, 18, 9, 7, 5, 6, 1, 10, 10, 12, 13, 14]","['Orange Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'Honey Sesame Chicken']"
134,1,2024-10-28 15:44:00,46.60,Cash,"[5, 2, 7, 18, 4, 8, 19, 12, 15, 15, 15, 13, 23, 13, 24]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
135,1,2024-10-28 12:18:00,27.70,Gift Card,"[1, 8, 4, 9, 1, 12, 15, 13, 24]","['Orange Chicken', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Apple Pie Roll']"
136,2,2024-10-28 14:14:00,15.80,Gift Card,"[21, 21, 11, 25, 13, 24]","['Chow Mein', 'Egg Roll', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
137,8,2024-10-28 09:18:00,22.70,Cash,"[20, 11, 22, 15, 17, 16, 15]","['Chow Mein', 'Fountain Soda', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Super Greens']"
138,4,2024-10-28 16:50:00,38.05,Credit,"[4, 18, 9, 19, 2, 9, 6, 22, 10, 17, 17, 24, 23, 14]","['Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
139,9,2024-10-29 11:14:00,28.25,Gift Card,"[5, 20, 22, 10, 22, 11, 24, 14, 13]","['Teriyaki Chicken', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
140,10,2024-10-29 08:17:00,27.50,Credit,"[5, 20, 18, 5, 11, 15, 16, 16, 24, 24]","['Teriyaki Chicken', 'Chow Mein', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken', 'Apple Pie Roll']"
141,8,2024-10-29 10:52:00,33.40,Gift Card,"[19, 1, 4, 21, 11, 10, 10, 12, 25, 15]","['Orange Chicken', 'Honey Walnut Shrimp', 'Fried Rice', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Honey Sesame Chicken', 'String Bean Chicken', 'Water Bottle']"
142,9,2024-10-29 10:29:00,41.40,Cash,"[9, 20, 4, 21, 8, 6, 10, 12, 22, 12, 25, 16, 17, 15]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
143,6,2024-10-29 20:48:00,27.75,Credit,"[6, 19, 6, 18, 2, 24]","['Beijing Beef', 'SweetFire Chicken Breast', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Apple Pie Roll']"
144,10,2024-10-29 13:45:00,25.50,Gift Card,"[3, 5, 3, 21, 20, 11, 12, 11]","['Kung Pao Chicken', 'Teriyaki Chicken', 'Chow Mein', 'White Rice', 'Mushroom Chicken', 'String Bean Chicken']"
145,4,2024-10-29 12:06:00,19.65,Gift Card,"[19, 6, 17, 16, 25, 14]","['SweetFire Chicken Breast', 'Spring Roll', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Water Bottle']"
146,4,2024-10-29 15:54:00,50.05,Cash,"[7, 21, 19, 20, 19, 4, 1, 5, 11, 25, 25, 16, 14, 24, 24]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Black Pepper Steak', 'Chow Mein', 'Spring Roll', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
147,6,2024-10-29 14:29:00,39.15,Credit,"[2, 9, 21, 1, 6, 9, 18, 9, 12, 10, 12, 17, 25, 14]","['Orange Chicken', 'Beijing Beef', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
148,3,2024-10-29 16:19:00,27.80,Cash,"[2, 8, 18, 5, 14, 13, 23, 23]","['Beijing Beef', 'Teriyaki Chicken', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
149,9,2024-10-29 11:06:00,19.20,Credit,"[1, 7, 22, 12, 17, 16]","['Orange Chicken', 'Black Pepper Steak', 'White Rice', 'Coke', 'Apple Juice', 'Super Greens']"
150,7,2024-10-29 09:05:00,23.10,Credit,"[6, 11, 22, 22, 17, 24, 14]","['SweetFire Chicken Breast', 'Chow Mein', 'Spring Roll', 'Apple Juice', 'Super Greens', 'Apple Pie Roll']"
151,2,2024-10-29 09:29:00,20.60,Cash,"[4, 11, 12, 12, 23, 13]","['Honey Walnut Shrimp', 'Chow Mein', 'White Rice', 'Egg Roll', 'Cream Cheese Rangoons']"
152,7,2024-10-29 18:46:00,35.50,Credit,"[18, 19, 5, 1, 5, 15, 13, 13, 13, 24]","['Orange Chicken', 'Teriyaki Chicken', 'Egg Roll', 'Fountain Soda', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Apple Pie Roll']"
153,6,2024-10-29 20:17:00,42.65,Gift Card,"[19, 18, 20, 21, 20, 20, 2, 8, 12, 22, 22, 15, 15, 23, 23, 14]","['Beijing Beef', 'Broccoli Beef', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
154,10,2024-10-29 11:48:00,38.20,Gift Card,"[4, 2, 19, 8, 20, 2, 13, 23, 14, 24]","['Beijing Beef', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
155,4,2024-10-29 17:10:00,32.65,Gift Card,"[19, 8, 9, 4, 12, 10, 22, 11, 25, 24]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Honey Sesame Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
156,4,2024-10-29 16:17:00,42.65,Gift Card,"[19, 8, 1, 18, 20, 10, 12, 22, 12, 15, 17, 17, 24, 24, 13]","['Orange Chicken', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
157,8,2024-10-29 18:09:00,44.90,Credit,"[20, 8, 4, 20, 7, 3, 12, 22, 22, 22, 16, 17, 16, 16, 13, 23]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
158,5,2024-10-29 08:39:00,35.75,Cash,"[20, 3, 7, 2, 12, 22, 11, 16, 17, 17, 25, 13]","['Beijing Beef', 'Kung Pao Chicken', 'Black Pepper Steak', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Water Bottle']"
159,5,2024-10-29 19:32:00,28.35,Credit,"[5, 3, 3, 16, 16, 15, 13, 24, 23]","['Kung Pao Chicken', 'Teriyaki Chicken', 'Egg Roll', 'Fountain Soda', 'Coke', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
160,1,2024-10-29 17:56:00,38.90,Cash,"[5, 8, 21, 20, 21, 21, 8, 15]","['Teriyaki Chicken', 'Broccoli Beef', 'Fountain Soda', 'Mushroom Chicken', 'String Bean Chicken']"
161,9,2024-10-29 19:10:00,41.80,Gift Card,"[9, 6, 9, 19, 7, 1, 19, 6, 11, 10, 22, 10, 17, 17]","['Orange Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Apple Juice', 'Honey Sesame Chicken', 'Super Greens']"
162,5,2024-10-29 09:55:00,31.50,Credit,"[4, 22, 22, 10, 22, 17, 16, 25, 17]","['Honey Walnut Shrimp', 'Fried Rice', 'Coke', 'Apple Juice', 'Super Greens', 'Water Bottle']"
163,9,2024-10-29 18:36:00,46.90,Gift Card,"[2, 3, 21, 1, 20, 1, 6, 6, 11, 10, 12, 17, 16, 16, 14, 14, 14, 24]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Spring Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
164,10,2024-10-29 17:06:00,37.65,Credit,"[8, 2, 20, 20, 5, 1, 20, 22, 10, 22, 25, 15, 23]","['Orange Chicken', 'Beijing Beef', 'Teriyaki Chicken', 'Broccoli Beef', 'Fried Rice', 'Fountain Soda', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
165,10,2024-10-29 14:29:00,18.55,Credit,"[8, 22, 17, 17, 24, 24, 23]","['Broccoli Beef', 'Apple Juice', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
166,3,2024-10-29 12:51:00,32.50,Cash,"[8, 7, 20, 20, 10, 11, 10, 15, 15, 13, 14]","['Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Mushroom Chicken']"
167,6,2024-10-29 20:45:00,16.05,Cash,"[21, 11, 25, 14, 24, 24]","['Chow Mein', 'Spring Roll', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
168,6,2024-10-29 19:42:00,24.85,Gift Card,"[7, 22, 22, 22, 15, 14, 23, 14]","['Black Pepper Steak', 'Spring Roll', 'Fountain Soda', 'Super Greens', 'Cream Cheese Rangoons']"
169,1,2024-10-29 11:18:00,36.90,Gift Card,"[8, 3, 3, 19, 21, 12, 11, 11, 10, 14, 13, 14, 23]","['Kung Pao Chicken', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
170,7,2024-10-29 10:59:00,33.75,Gift Card,"[6, 21, 2, 7, 1, 25, 13, 13, 14]","['Orange Chicken', 'Beijing Beef', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Egg Roll', 'Spring Roll', 'String Bean Chicken', 'Water Bottle']"
171,10,2024-10-29 08:27:00,14.45,Credit,"[18, 22, 10, 23]","['Fried Rice', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
172,9,2024-10-29 14:30:00,46.90,Cash,"[5, 18, 3, 2, 3, 11, 22, 10, 22, 17, 17, 16, 25, 23, 23, 24, 14]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
173,1,2024-10-29 19:37:00,34.25,Gift Card,"[1, 5, 5, 5, 11, 11, 11, 25, 15, 14, 13, 23]","['Orange Chicken', 'Teriyaki Chicken', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Cream Cheese Rangoons', 'Water Bottle']"
174,3,2024-10-29 20:02:00,15.80,Gift Card,"[21, 18, 10, 17, 23, 14]","['Fried Rice', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
175,5,2024-10-29 12:11:00,34.35,Credit,"[20, 20, 6, 6, 6, 21, 11, 10, 25, 15, 25, 17, 13]","['SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Water Bottle']"
176,2,2024-10-29 11:51:00,19.00,Credit,"[6, 8, 21, 2, 11, 16]","['Beijing Beef', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Chow Mein', 'Coke', 'String Bean Chicken']"
177,2,2024-10-29 17:46:00,32.35,Gift Card,"[21, 20, 3, 21, 10, 12, 16, 15, 16, 13, 13, 13]","['Kung Pao Chicken', 'Fried Rice', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'String Bean Chicken']"
178,7,2024-10-29 08:36:00,39.75,Gift Card,"[19, 20, 8, 3, 6, 21, 19, 1, 11, 12, 15, 25, 23]","['Orange Chicken', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
179,2,2024-10-29 14:10:00,28.30,Cash,"[2, 1, 21, 11, 15, 16, 16, 16, 24, 23, 14, 24]","['Orange Chicken', 'Beijing Beef', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Coke', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
180,10,2024-10-29 19:43:00,33.45,Gift Card,"[20, 3, 9, 2, 3, 11, 17, 16, 17, 25, 24]","['Beijing Beef', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Apple Pie Roll', 'Water Bottle']"
181,3,2024-10-29 10:18:00,28.60,Gift Card,"[20, 3, 21, 11, 10, 12, 16, 25, 24, 23]","['Kung Pao Chicken', 'Fried Rice', 'Chow Mein', 'White Rice', 'Coke', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
182,9,2024-10-29 20:46:00,37.25,Credit,"[2, 19, 20, 11, 11, 10, 12, 16, 25, 25, 13, 14, 24]","['Beijing Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Apple Pie Roll', 'Water Bottle']"
183,4,2024-10-29 20:55:00,29.85,Credit,"[1, 9, 7, 6, 12, 10, 16, 15, 24, 24, 24]","['Orange Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke', 'Apple Pie Roll']"
