OrderId,ThingsOrdered
383,"[5, 1, 4, 9, 22, 10, 10, 25, 14]"
384,"[20, 1, 13]"
385,"[1, 3, 7, 20, 5, 10, 10, 15, 17, 14, 14, 13, 23]"
386,"[20, 18, 21, 18, 18, 22, 22, 12, 12]"
387,"[8, 3, 19, 6, 2, 19, 6, 21, 11, 10, 11, 22, 15]"
388,"[18, 20, 4, 3, 1, 18, 20, 19, 15, 16, 15, 14, 14, 14]"
389,"[19, 20, 4, 17, 15, 24, 24, 14]"
390,"[9, 13]"
391,"[9, 1, 18, 8, 3, 9, 10, 16, 17]"
392,"[6, 5, 8, 8, 22, 10, 16, 17, 23, 13, 24]"
393,"[1, 5, 25, 15]"
394,"[19, 11, 11, 11, 22, 25, 17, 15, 14]"
395,"[1, 3, 22, 11, 10, 15, 17, 15, 15, 24, 23, 24, 23]"
396,"[1, 6, 9, 19, 12, 15]"
397,"[18, 1, 21, 1, 1, 9, 25, 15, 25, 23, 14, 24, 14]"
398,"[20, 10, 25, 25, 15, 23]"
399,"[20, 7, 5, 4, 20, 2, 22, 11, 10, 25, 25, 16, 17, 24, 14, 24, 23]"
400,"[7, 1, 4, 3, 23]"
401,"[8, 5, 18, 18, 20, 11, 11, 24]"
402,"[4, 2, 11, 16, 15, 15, 13, 13]"
403,"[6, 6, 8, 6, 12, 11, 12, 11, 17, 25, 15, 25, 13, 14, 14, 23]"
404,"[7, 19, 8, 6, 6, 18, 9, 9, 16, 25]"
405,"[7, 20, 20, 19, 8, 1, 8, 3, 11, 11, 11, 15, 16, 17, 25, 14, 23]"
406,"[4, 6, 7, 2, 12, 10, 11, 15, 25, 25, 15, 24, 14]"
407,"[21, 7, 19, 4, 2, 21, 21, 4, 10, 11, 12, 12, 16, 23, 13, 24, 14]"
408,"[20, 21, 7, 5, 7, 18, 3, 4, 12, 12, 12, 13, 24, 23]"
409,"[5, 3, 19, 3, 8, 20, 19, 20, 12, 12, 11, 10]"
410,"[19, 10, 22, 12, 11, 16, 15]"
411,"[20, 21, 21, 12, 10, 11, 22, 15, 15, 16, 13, 14, 24, 13]"
412,"[6, 8, 7, 1, 1, 25]"
413,"[7, 3, 5, 22, 22, 16, 15, 15, 14, 14, 14]"
414,"[8, 10, 10, 11, 17, 16, 25, 24, 24, 24]"
415,"[7, 4, 6, 5, 8, 1, 22, 10, 13]"
416,"[5, 8, 4, 22, 12, 25, 13, 23, 23, 13]"
417,"[3, 3, 4, 8, 12, 22, 10, 24, 14]"
418,"[19, 11, 24, 13]"
419,"[6, 5, 7, 5, 2, 2, 7, 7, 10, 11, 11, 23, 13, 13, 24]"
420,"[9, 18, 21, 19, 11, 12, 15, 25, 15, 15]"
421,"[19, 5, 2, 6, 2, 4, 11, 22, 12, 22, 25, 16, 16, 24, 23]"
422,"[21, 12, 16, 15, 15]"
423,"[2, 18, 2, 4, 2, 5, 18, 10, 11, 16, 15, 14, 13, 14]"
424,"[9, 20, 6, 19, 6, 12, 12, 25, 16, 24]"
425,"[4, 3, 19, 23, 13, 14, 24]"
426,"[21, 12, 14, 24, 13]"
427,"[5, 8, 21, 22, 10, 11, 23, 13, 24, 13]"
428,"[6, 19, 10, 12, 22, 15, 16, 25]"
429,"[8, 7, 19, 4, 3, 13, 13, 24, 13]"
430,"[18, 5, 1, 1, 12, 11, 10, 15, 16, 16, 23, 23, 14]"
431,"[20, 1, 18, 18, 7, 5, 10, 12, 22, 15, 17, 15, 24, 23, 13]"
432,"[21, 18, 8, 1, 12, 12, 10, 15, 13, 14, 14]"
433,"[20, 7, 9, 9, 21, 1, 19, 18, 12, 11, 25, 25, 14, 24, 14, 24]"
434,"[2, 7, 6, 5, 19, 11, 24, 23, 14]"
435,"[20, 3, 2, 22, 22, 11, 12, 17, 25, 17, 14]"
436,"[1, 7, 1, 8, 4, 17, 17, 15, 15, 14, 23, 14]"
437,"[21, 5, 5, 2, 2, 10, 22, 10, 12]"
438,"[18, 6, 20, 20, 6, 6, 8, 20, 10, 12, 11, 16, 23, 23, 13]"
439,"[1, 1, 20, 18, 4, 4, 20, 1, 12, 11, 12, 25, 15, 14, 13]"
440,"[6, 1, 3, 2, 12]"
441,"[8, 18, 7, 8, 2, 20, 22, 12, 10, 16]"
442,"[8, 8, 4, 6, 8, 19, 5, 19, 11, 11, 10, 25, 15]"
443,"[9, 3, 9, 1, 18, 2, 12, 22, 12, 17, 25, 15, 16, 23, 24, 23, 24]"
444,"[7, 11, 11, 11, 11, 25, 17, 24]"
445,"[19, 8, 1, 6, 1, 2, 16, 17, 23, 14, 24]"
446,"[5, 6, 19, 9, 2, 1, 10]"
447,"[8, 6, 5, 3, 5, 6, 19, 10, 10, 22, 17, 15, 25, 23, 13]"
448,"[3, 1, 1, 8, 6, 9, 10, 10, 22, 12, 13, 13, 13]"
449,"[1, 3, 19, 9, 5, 8, 11, 12, 22, 16, 25, 17, 14, 13, 24, 23]"
450,"[3, 10, 11, 11, 22, 15, 15, 17, 25, 24, 23, 13]"
451,"[9, 7, 21, 19, 9, 3, 10, 23]"
452,"[18, 2, 21, 8, 8, 18, 1, 18, 10, 16, 25, 24, 24, 23, 24]"
453,"[18, 12, 12, 17, 16, 15, 25, 13]"
454,"[8, 8, 2, 21, 6, 8, 6, 10, 11, 12, 25, 17, 24, 13, 13, 14]"
455,"[3, 8, 18, 19, 8, 18, 8, 25]"
456,"[3, 16, 17]"
457,"[1, 5, 20, 1, 6, 1, 2, 21, 11, 16, 23]"
458,"[1, 20, 18, 18, 21, 21, 22, 10, 12, 10, 15, 16, 25, 17, 23, 24, 13]"
459,"[4, 20, 3, 22, 22, 12, 10, 15, 16, 25, 13, 13, 24]"
460,"[9, 12, 12, 17, 23]"
461,"[8, 3, 6, 8, 6, 3, 18, 11, 12, 12, 16, 14]"
462,"[19, 6, 21, 6, 8, 9, 22, 10]"
463,"[6, 4, 8, 4, 19, 12, 22, 22, 16, 16, 25, 23, 14]"
464,"[19, 1, 7, 6, 21, 19, 10, 12, 10, 17, 16, 25, 24]"
465,"[6, 18, 19, 21, 19, 1, 22, 11, 17, 17, 17, 15, 24, 23, 24]"
466,"[21, 18, 4, 19, 12, 22, 10, 17, 23, 24, 23, 13]"
467,"[19, 6, 10, 11, 22, 17]"
468,"[19, 1, 2, 19, 20, 8, 11, 22, 16, 13, 24, 24]"
469,"[4, 5, 21, 19, 4, 4, 12, 17, 16, 25]"
470,"[18, 4, 12, 12, 11, 11, 16, 15, 17, 17, 23, 24, 24, 23]"
471,"[20, 2, 4, 3, 20, 1, 22, 15, 13, 13, 23, 23]"
472,"[9, 2, 11, 22, 12, 14, 24, 13, 24]"
473,"[8, 18, 5, 7, 12, 10, 11, 12, 23]"
474,"[9, 19, 3, 8, 18, 18, 19, 20, 11, 13, 24, 13, 24]"
475,"[7, 3, 19, 2, 5, 5, 8, 8, 12, 23, 13, 14]"
476,"[1, 19, 9, 3, 5, 8, 19, 21, 22, 12, 12, 10, 17, 16, 14, 23]"
477,"[8, 18, 8, 20, 10, 12, 22, 25, 25, 14]"
478,"[9, 7, 1, 10, 12, 10, 13]"
479,"[4, 21, 21, 6, 15, 15, 13, 14, 23]"
480,"[9, 21, 6, 5, 14, 14]"
481,"[4, 3, 21, 7, 6, 21, 7, 3, 12, 22, 14, 23, 23]"
482,"[4, 20, 6, 22, 10, 11, 12, 25, 17, 25, 13, 24, 23, 14]"
483,"[18, 18, 20, 4, 5, 3, 3, 12, 22, 11, 15, 25, 25, 15, 13, 23, 24]"
484,"[8, 10, 16, 23, 23]"
485,"[4, 2, 10, 11, 22, 17, 15, 15, 17, 23, 13, 13, 24]"
486,"[8, 5, 19, 9]"
487,"[3, 2, 11, 11, 10, 22, 25, 13, 23, 23]"
488,"[1, 20, 5, 21, 6, 16, 17, 17, 24, 24]"
489,"[3, 19, 17, 23, 23, 14, 14]"
490,"[2, 20, 21, 8, 9, 18, 12, 12, 10, 22, 16, 16, 15]"
491,"[20, 2, 5, 18, 2, 4, 4, 6, 23]"
492,"[6, 9, 3, 3, 21, 5, 3, 10, 12, 13, 24, 14]"
493,"[21, 15, 14]"
494,"[2, 5, 21, 9, 9, 7, 12, 10, 15, 14, 14, 14, 24]"
495,"[6, 6, 5, 8, 21, 22, 11, 12, 22, 24, 14, 14, 14]"
496,"[6, 22, 12, 16, 13, 23, 24, 14]"
497,"[19, 3, 20, 3, 3, 8, 10, 16, 16, 15, 16, 23]"
498,"[1, 21, 18, 12, 11, 12, 23, 24, 14]"
499,"[20, 18, 1, 11, 11, 25, 14]"
500,"[9, 24, 14]"
501,"[3, 21, 19, 18, 3, 3, 22, 11]"
502,"[8, 2, 21, 12, 25, 14, 24]"
503,"[9, 3]"
504,"[3, 20, 21, 11, 14]"
505,"[1, 19, 3, 21, 19, 9, 21, 10, 10, 12, 16, 25, 16, 24]"
506,"[2, 6, 21, 19, 16, 25, 24, 13]"
507,"[7, 1, 10, 12, 11, 11, 25, 24, 24, 23]"
508,"[19, 9, 3, 4, 7, 8, 2, 10, 16, 25]"
509,"[21, 10, 17, 16, 23]"
510,"[7, 10, 12, 11, 16, 15, 24, 23]"
511,"[2, 18, 4, 15, 15, 17, 23]"
512,"[1, 9, 18, 10, 11, 11, 16, 15, 15, 15]"
513,"[7, 7, 18, 6, 20, 21, 22, 11, 10, 25, 17, 24, 14]"
514,"[7, 2, 3, 3, 18, 3, 20, 5, 12, 11, 15, 16, 17, 24, 14, 13, 13]"
515,"[7, 7, 10, 15, 15, 17, 13, 23]"
516,"[5, 19, 18, 3, 4, 2, 18, 18, 10, 22, 10, 23, 23]"
517,"[3, 9, 5, 18, 18, 1, 3, 18, 10, 10]"
518,"[18, 5, 5, 19, 5, 3, 5, 15, 15, 17, 15, 14]"
519,"[2, 7, 6, 10, 12, 11, 17, 25, 15, 17, 24, 24]"
520,"[3, 12, 12, 11, 22, 15]"
521,"[18, 5, 8, 19, 20, 3, 21, 6, 11, 10, 11, 17, 17, 16, 23, 23, 13, 13]"
522,"[3, 20, 5, 15, 15, 16, 15, 23, 24, 14]"
523,"[7, 2, 18, 5, 2, 19, 19, 21, 22, 12, 11, 10, 16, 25, 25, 14, 24, 13, 13]"
524,"[18, 1, 18, 5, 16, 16, 16, 16]"
525,"[5, 6, 4, 7, 11, 10, 22, 11, 15, 15, 23, 13, 14]"
526,"[6, 22, 11, 17, 15, 14, 14]"
527,"[3, 2, 5, 7, 7, 1, 18, 10, 10, 17, 17, 16, 25, 13, 24]"
528,"[3, 10, 12, 12, 22, 16, 15, 16, 25, 13, 24, 13]"
529,"[5, 19, 21, 7, 12, 16, 13]"
530,"[20, 3, 4, 5, 6, 6, 22, 11, 11, 12, 16, 14, 23, 23, 14]"
531,"[18, 19, 9, 3, 7, 12, 10, 17, 17, 14, 13]"
532,"[9, 6, 20, 6, 10, 15, 17, 16, 15, 14, 24]"
533,"[21, 1, 5, 7, 7, 18, 10, 10, 16, 14, 13]"
534,"[1, 5, 9, 1, 18, 15, 13, 23, 24, 13]"
535,"[1, 8, 1, 22, 16, 14, 13, 13]"
536,"[8, 5, 8, 8, 5, 12, 25, 25, 23, 14]"
537,"[2, 5, 5, 5, 15, 16, 15, 23, 13]"
538,"[19, 19, 2, 2, 21, 1, 20, 1, 22, 10, 22, 25, 23, 13, 13, 23]"
539,"[3, 2, 18, 11, 24, 24]"
540,"[18, 21, 20, 4, 2, 6, 5, 25, 16, 24]"
541,"[18, 3, 12, 22, 22, 22, 17, 25, 15, 23, 14, 14, 14]"
542,"[9, 1, 25, 16, 15, 23, 14]"
543,"[20, 9, 22, 13, 13, 24]"
544,"[20, 19, 20, 22, 11, 22, 15, 17, 23]"
545,"[21, 5, 21, 7, 9, 20, 9, 10, 11, 12, 25, 17, 17, 25, 23, 24, 13]"
546,"[3, 22, 15, 13]"
547,"[1, 3, 5, 22, 11, 10, 22, 15, 15, 13, 14, 24]"
548,"[6, 18, 4, 22, 11, 12, 11, 16, 25, 14, 13, 14, 24]"
549,"[8, 4, 4, 7, 19, 7, 11, 11, 10, 17, 13, 14, 23, 23]"
550,"[2, 5, 7, 18, 18]"
551,"[1, 18, 5, 3, 2, 9, 12, 11, 16, 24]"
552,"[19, 18, 19, 2, 12, 12, 11, 15, 13]"
553,"[9, 1, 21, 6, 19, 2, 4, 18, 11, 12, 11, 12, 25, 13, 14]"
554,"[21, 21, 6, 19, 2, 18, 12, 10, 17, 23, 23]"
555,"[20, 9, 2, 4, 19, 18, 11, 11, 17, 17, 15, 15, 24, 14]"
556,"[20, 18, 3, 11, 15, 15, 15, 13]"
557,"[2, 6, 3, 2, 9, 13, 13, 13, 23]"
558,"[5, 6, 21, 20, 9, 12, 22, 17, 24, 13]"
559,"[5, 4, 4, 4, 19, 4, 6, 18, 22, 10, 15, 15, 17, 25, 24]"
560,"[20, 4, 2, 2, 11, 10, 12, 10]"
561,"[21, 2, 11, 24]"
562,"[6, 20, 7, 2, 7, 21, 5, 6, 11, 16, 15, 14, 24, 23, 13]"
563,"[9, 7, 9, 20, 10, 25, 15, 24, 13, 13]"
564,"[19, 19, 18, 20, 18, 6, 7, 10, 11, 10, 22, 15, 15, 24, 23]"
565,"[19, 4, 7, 2, 2, 10, 12, 11, 15, 17, 17, 13]"
566,"[8, 20, 2, 18, 3, 8, 11, 11, 12, 16, 16, 16, 13, 13, 14, 23]"
567,"[6, 2, 20, 7, 21, 8, 2, 12, 15, 16, 23, 13, 23]"
568,"[8, 3, 10, 11, 22, 15, 15, 23, 13]"
569,"[4, 5, 3, 5, 6, 1, 19, 10, 11, 10, 10, 17, 25]"
570,"[20, 3, 8, 8, 7, 22, 10, 10, 11, 25, 25, 15, 24, 13]"
571,"[2, 3, 20, 22, 12, 16, 24, 24, 13]"
572,"[19, 20, 18, 11, 17, 25, 17, 25, 23, 13, 13, 24]"
573,"[6, 3, 5, 4, 18, 9, 19, 18, 16, 15, 17, 25, 23, 23, 13]"
574,"[9, 22, 12, 16, 15, 23]"
575,"[6, 8, 1, 11, 22, 11, 16, 15, 16, 15, 24, 13]"
576,"[5, 7, 9, 3, 5, 22, 10, 25]"
577,"[4, 21, 9, 21]"
578,"[1, 21, 1, 1, 18, 18, 3, 12, 22, 22, 11, 24, 14, 13]"
579,"[21, 3, 5, 10, 17, 15, 15, 24, 13, 13, 13]"
580,"[7, 7, 4, 21, 6, 2, 6, 5, 22, 22, 10, 17, 25, 25, 17, 14, 14]"
581,"[8, 23, 14]"
582,"[20, 5, 8, 19, 12, 25, 17, 17, 15, 24, 24, 23, 14]"
583,"[1, 19, 7, 12, 22, 12, 11, 25, 23, 23, 13, 24]"
584,"[21, 20, 6, 19, 6, 18, 10, 12, 11, 12, 25, 17, 17, 15]"
585,"[19, 1, 8, 7, 18, 5, 1, 1, 22, 17, 25, 13]"
586,"[9, 3, 18, 6, 5, 22, 22, 10, 16, 25, 25, 13, 23, 24, 24]"
587,"[21, 18, 6, 21, 12, 11, 15, 15, 16, 15, 13, 13, 14]"
588,"[8, 2, 3, 8, 6, 12, 15, 16, 14, 23]"
589,"[4, 10, 11, 22, 16, 17, 23, 23]"
590,"[1, 20, 7, 4, 6, 21, 5, 10, 12, 22, 11]"
591,"[18, 8, 7, 5, 11, 17, 14, 14]"
592,"[5, 20, 21, 19, 7, 3, 18, 10, 10, 11, 11, 17, 25, 16, 23, 13, 13, 24]"
593,"[18, 1, 1, 19, 20, 20, 9, 11, 17, 13, 23, 14]"
594,"[9, 7, 10, 11, 16, 14, 13, 13]"
595,"[18, 6, 1, 19, 2, 11, 22, 16, 25, 25, 13, 14, 13]"
596,"[4, 7, 21, 22, 22, 23, 23]"
597,"[8, 2, 5, 4, 10, 13, 24, 24, 13]"
598,"[21, 9, 11, 12, 22, 15, 17, 14, 24, 24, 23]"
599,"[20, 18, 1, 11, 22, 12, 10, 15, 15, 23, 23, 24, 23]"
600,"[21, 20, 5, 5, 7, 17, 24, 24]"
601,"[3, 21, 5, 2, 7, 9, 19, 22, 12, 12, 10, 15, 25, 16, 13, 14, 13, 14]"
602,"[3, 2, 4, 9, 8, 7, 12, 22, 14, 23]"
603,"[1, 19, 21, 18, 1, 22, 22, 10, 17, 15, 15, 16]"
604,"[7, 19, 1, 20, 9, 4, 10, 10, 22, 15, 14, 23, 13, 23]"
605,"[20, 7, 22, 17, 15, 17, 24, 23, 13]"
606,"[18, 5, 3, 18, 20, 9, 16, 16, 25, 24, 13]"
607,"[6, 6, 18, 10, 22, 11, 16, 25, 15, 14, 14]"
608,"[21, 1, 5, 6, 9, 6, 11, 10, 12, 24, 14, 23]"
609,"[18, 4, 10, 12, 22]"
610,"[7, 4, 1, 21, 20, 15, 17, 15, 15, 14]"
611,"[8, 2, 18, 20, 2, 1, 12, 12, 10, 16, 16, 14, 14, 23]"
612,"[18, 21, 4, 5, 21, 22, 12, 12, 12, 16, 25, 14, 23]"
613,"[7, 1, 1, 2, 21, 5, 6, 7, 22, 22, 17, 16, 15, 16, 24, 14, 14]"
614,"[21, 6, 2, 20, 15, 25, 25, 25, 14, 14, 14]"
615,"[18, 11, 22, 11, 22, 17, 25]"
616,"[2, 9, 7, 1, 7, 2, 9, 12, 12, 11, 15, 17, 16]"
617,"[7, 21, 4, 7, 1, 6, 19, 22, 14, 23, 23, 23]"
618,"[19, 19, 5, 12, 11, 11, 12, 15, 16]"
619,"[9, 21, 7, 9, 16, 15, 16, 25, 24, 23, 23]"
620,"[18, 5, 10, 11, 10, 10, 25, 25, 25, 24, 24, 24]"
621,"[21, 11, 22, 12, 10, 15, 14, 24]"
622,"[6, 20, 3, 9, 7, 5, 11, 10, 12, 11, 16, 14, 13, 14]"
623,"[8, 21, 5, 2, 11, 12, 10, 11, 13, 13, 24, 14]"
624,"[21, 2, 1, 1, 25, 17]"
625,"[2, 5, 9, 19, 2, 19, 22, 22, 15, 25, 24, 13]"
626,"[5, 20, 20, 10, 10, 10, 14, 24]"
627,"[20, 5, 10, 22, 12, 15, 17, 23, 24]"
628,"[5, 3, 2, 6, 20, 20, 3, 4, 23, 23, 13, 13]"
629,"[7, 5, 2, 16, 25, 17, 17, 13, 23, 23, 24]"
630,"[21, 11, 17, 25, 17, 24]"
631,"[21, 2, 2, 1, 11, 25, 25, 17, 16, 13, 14, 24]"
632,"[5, 8, 12, 24, 13, 23, 24]"
633,"[3, 21, 21, 4, 8, 4]"
634,"[20, 3, 6, 6, 21, 1, 3, 9, 12, 22, 22, 15, 16, 13, 23]"
635,"[5, 3, 9, 22, 17, 15, 17, 13]"
636,"[4, 6, 5, 4, 3, 12, 25, 24, 24, 14]"
637,"[5, 1, 21, 20, 12, 11, 10, 13, 23]"
638,"[5, 1, 2, 2, 22, 22, 12, 25]"
639,"[5, 19, 4, 3, 10, 12, 22, 10, 17, 17, 23, 23, 23]"
640,"[19, 8, 1, 9, 1, 21, 1, 11, 10, 17, 17]"
641,"[19, 5, 9, 9, 17, 15, 15]"
642,"[2, 22, 11, 12, 22, 17, 16, 13, 13, 23, 14]"
643,"[4, 1, 6, 5, 8, 4, 10, 10, 10, 14]"
644,"[3, 4, 20, 11, 22, 23]"
645,"[2, 20, 8, 1, 12, 17, 13, 14, 13]"
646,"[20, 1, 9, 11, 10, 22, 22, 25, 15]"
647,"[2, 7, 25, 15, 13, 23, 14]"
648,"[18, 21, 1, 22, 10, 10, 12, 25, 15, 17, 25, 13, 13]"
649,"[18, 5, 3, 21, 10, 11, 11, 15, 16, 15, 24, 14]"
650,"[6, 5, 21, 5, 7, 12, 22, 11, 12, 15, 25]"
651,"[4, 5, 9, 11, 12, 10, 16, 17, 25, 16]"
652,"[20, 20, 7, 2, 6, 8, 19, 3, 10, 10, 22, 10, 17, 24, 13, 13]"
653,"[1, 22, 25, 17, 25]"
654,"[6, 20, 19, 7, 5, 12, 11, 15, 25, 15, 13]"
655,"[2, 6, 11, 22, 11, 22, 24, 13, 14, 24]"
656,"[19, 5, 3, 5, 7, 10, 16, 14, 24]"
657,"[18, 10, 24, 23, 14, 13]"
658,"[9, 22, 12, 10, 11, 23, 13, 24]"
659,"[4, 2, 3, 20, 10, 10, 10, 17, 25, 25, 14]"
660,"[2, 6, 1, 2, 1, 2, 4, 22, 16, 16, 16, 17, 24]"
661,"[18, 20, 9, 19, 6, 7, 1, 19, 22, 22, 22, 11, 15, 25, 17, 15, 23]"
662,"[21, 1, 20, 6, 9, 19, 7, 25, 25, 17, 15, 23, 14, 24]"
663,"[20, 7, 5, 10, 17, 25, 25, 16, 14, 24, 24, 23]"
664,"[9, 8, 18, 19, 5, 11, 15, 17, 16, 14, 13]"
665,"[1, 2, 3, 5, 21, 22, 22, 11, 11, 16, 16]"
666,"[1, 5, 10, 11, 12, 16, 16]"
667,"[5, 9, 19, 19, 9, 20, 15, 25, 16, 25, 13, 13, 14]"
668,"[4, 3, 7, 3, 7, 8, 6, 8, 11, 22, 25, 17, 25, 17, 13, 14]"
669,"[20, 7, 7, 12, 12, 11, 12]"
670,"[9, 4, 12, 17, 25, 14]"
671,"[4, 12, 12, 10, 10, 17, 25, 16, 24, 23, 13]"
672,"[4, 19, 8, 21, 9, 16, 16, 17, 24, 14, 14]"
673,"[21, 9, 20, 5, 21, 21, 5, 21, 22, 15, 25, 17, 24, 13, 14]"
674,"[9, 2, 3, 4, 25, 25, 23, 23]"
675,"[9, 22, 16]"
676,"[3, 9, 4, 8, 7, 22, 10, 12, 12, 24]"
677,"[9, 5, 8, 6, 18, 20, 21, 19, 12, 10, 22, 24, 24]"
678,"[6, 4, 9, 12, 17, 25]"
679,"[21, 1, 1, 5, 7, 10, 10, 15, 17, 23, 23, 13, 23]"
680,"[4, 9, 19, 11, 16, 13]"
681,"[7, 8, 9, 4, 3, 9, 3, 16, 24]"
682,[9]
683,"[3, 6, 4, 4, 4, 1, 12, 12, 10, 10, 17, 15, 23, 24]"
684,"[7, 12, 15, 16, 15, 14]"
685,"[1, 7, 25, 25, 15, 14]"
686,"[18, 8]"
687,"[1, 1, 4, 5, 19, 22, 11, 12, 16, 25, 13, 24, 13, 23]"
688,"[3, 1, 7, 2, 6, 20, 6, 8, 10, 22, 10, 22, 17, 24, 13, 14]"
689,"[2, 1, 2, 8, 22, 22, 12, 25, 17, 25, 17, 14]"
690,"[7, 18, 7, 19, 7, 19, 12, 10, 11, 17, 17, 24, 23, 14, 13]"
691,"[18, 8, 19, 3, 20, 4, 7, 10, 25, 25, 16, 23, 24, 13, 24]"
692,"[5, 21, 9, 19, 20, 1, 3, 7, 11, 11, 25, 15, 17, 23, 24, 14]"
693,"[19, 21, 9, 15, 25, 24, 13]"
694,"[2, 9, 10, 11, 15, 14]"
695,"[7, 18, 22, 12, 15, 16, 15]"
696,"[6, 1, 6, 17, 25, 17, 13]"
697,"[21, 6, 20, 19, 19, 1, 18, 19, 12, 16, 14, 23]"
698,"[8, 17]"
699,"[6, 5, 20, 4, 19, 20, 3, 18, 25, 16, 17]"
700,"[3, 4, 3, 2, 7, 10, 22, 10, 13, 14]"
701,"[18, 19, 8, 4, 5, 1, 9, 10, 12, 25, 23, 23, 24]"
702,"[8, 4, 4, 8, 6, 20, 12, 11, 12, 12, 15, 15, 23, 24, 24, 24]"
703,"[4, 8, 8, 1, 18, 18, 6, 22, 17, 15, 13, 24, 23, 24]"
704,"[9, 5, 6, 12, 10, 15, 14, 13, 14, 14]"
705,"[18, 2, 1, 1, 22, 11, 12, 16, 16, 13, 13, 14]"
706,"[7, 2, 5, 21, 16, 15, 13]"
707,"[2, 10, 25, 16]"
708,"[20, 9, 5, 6, 9, 9, 8, 13]"
709,"[3, 21, 9, 21, 6, 6, 8, 10, 22, 11, 15, 24, 13, 24, 14]"
710,"[7, 6, 4, 8, 21, 19, 20, 11, 11, 22]"
711,"[1, 3, 20, 19, 1, 10, 11, 25, 25, 13]"
712,"[8, 8, 19, 9, 7, 5, 9, 22, 22, 17, 17, 25, 14, 24, 24]"
713,"[19, 1, 4, 18, 12, 25, 24, 24, 24]"
714,"[19, 4, 20, 4, 3, 7, 6, 12, 12, 10, 23, 14]"
715,"[7, 21, 12, 12, 22, 15, 16, 13, 24]"
716,"[6, 7, 4, 5, 11, 12, 24, 14, 24]"
717,"[5, 21, 21, 21, 14, 14, 13, 24]"
718,"[6, 10, 17, 25, 24, 23, 24, 13]"
719,"[5, 5, 3, 9, 4, 21, 19, 22, 12, 22, 12, 25, 16, 25, 15, 13, 24, 13]"
720,"[9, 4, 18, 19, 1, 6, 21, 21, 10, 17, 25, 17, 16]"
721,"[2, 7, 9, 5, 3, 9, 12, 16, 16, 25, 23, 24, 14]"
722,"[2, 19, 9, 22, 11, 22, 23]"
723,"[18, 4, 6, 5, 7, 10, 15, 15, 14, 14, 24, 13]"
724,"[19, 4, 4, 21, 21, 6, 1, 19, 11, 10, 14, 13, 23]"
725,"[18, 4, 18, 9, 8, 2, 7, 22, 12, 12, 17, 25, 14]"
726,"[20, 20, 2, 2, 11, 11, 12, 15, 15, 14, 14]"
727,"[9, 21, 12, 11, 15]"
728,"[2, 7, 4, 19, 11, 14, 13]"
729,"[7, 21, 2, 1, 9, 19, 18, 22, 11, 22, 15, 16, 15, 16, 13, 13]"
730,"[18, 20, 20, 20, 5, 4, 19, 25, 16, 24, 23, 23, 13]"
731,"[8, 18, 7, 12, 22, 10, 12, 16, 25, 15, 15, 24, 23, 14, 14]"
732,"[18, 11, 15, 23, 13, 13, 14]"
733,"[21, 4, 1, 5, 22, 22, 25, 13, 23, 13]"
734,"[19, 19, 12, 11, 15, 16, 16, 23, 14]"
735,"[21, 20, 6, 18, 19, 8, 2, 6, 22, 11, 11, 11, 15, 25, 16, 16, 13, 14, 13]"
736,"[3, 1, 3, 9, 2, 3, 5, 12, 12]"
737,"[8, 18, 20, 10, 15, 15, 25, 23, 23, 13]"
738,"[6, 6, 5, 8, 10, 11, 11, 12, 25, 15, 16, 13, 23, 23, 14]"
739,"[5, 9, 18, 2, 1, 19, 1, 11, 10, 12, 12, 17, 25, 23, 13, 23]"
740,"[5, 9, 2, 4, 2, 3, 7, 20, 11, 16, 15, 16, 13, 13]"
741,"[21, 7, 20, 4, 3, 21, 16, 25, 16, 24]"
742,"[3, 9, 18, 22, 12, 22, 11, 15, 16, 16, 15]"
743,"[8, 6, 4, 8, 7, 20, 3, 24, 14, 24]"
744,"[18, 1, 4, 18, 4, 5, 5, 24]"
745,"[21, 4, 20, 2, 9, 2, 9, 22, 13, 13, 24]"
746,"[3, 19, 2, 8, 1, 3, 3, 10, 15, 25]"
747,"[20, 6, 6, 9, 6, 10, 11, 16, 14, 23, 14, 23]"
748,"[2, 10, 16, 25, 17, 15, 14, 23, 24, 13]"
749,"[3, 3, 9, 7, 1, 11, 15, 15, 13, 23]"
750,"[18, 6, 17, 13, 14, 24]"
751,"[20, 9, 1, 1, 25, 17, 15, 16, 13, 23, 24]"
752,"[19, 7, 1, 6, 5, 12, 10, 22, 10, 15, 25, 14]"
753,"[6, 2, 9, 10, 22, 14, 24, 23, 23]"
754,"[19, 3, 20, 1, 20, 4, 9, 11, 22, 12, 22, 17, 14, 14, 23, 14]"
755,"[18, 22, 15, 25]"
756,"[9, 9, 9, 21, 2, 18, 12, 10, 22, 15, 16, 15, 15, 14, 24]"
757,"[19, 18, 20, 10, 22, 11, 11, 13, 23, 24, 13]"
758,"[20, 20, 1, 21, 6, 21, 18, 5, 16, 15]"
759,"[18, 20, 6, 21, 3, 9, 18, 19, 10, 12, 24]"
760,"[4, 2, 21, 18, 18, 8, 11, 10, 11, 12, 15, 16, 14, 23, 23, 23]"
761,"[21, 4, 9, 5, 3, 22, 13, 14]"
762,"[4, 4, 1, 21, 21, 11, 11, 12, 14]"
763,"[21, 8, 4, 8, 6, 22, 16, 24, 13, 14]"
