EmployeeId,SaleDate,AmountSold,PaymentType
2,2024-11-16 12:42:00,58.60,Credit
10,2024-11-16 13:36:00,19.45,Gift Card
8,2024-11-16 19:49:00,48.40,Cash
7,2024-11-16 14:36:00,32.90,Credit
9,2024-11-16 18:29:00,41.90,Cash
6,2024-11-16 13:53:00,50.05,Credit
7,2024-11-16 17:43:00,36.15,Gift Card
8,2024-11-16 19:26:00,16.30,Credit
9,2024-11-16 20:59:00,23.85,Gift Card
5,2024-11-16 14:29:00,47.65,Credit
5,2024-11-16 16:24:00,11.30,Credit
10,2024-11-16 15:56:00,32.25,Cash
9,2024-11-16 14:28:00,24.20,Credit
1,2024-11-16 17:08:00,37.25,Credit
10,2024-11-16 12:13:00,33.75,Credit
5,2024-11-16 14:50:00,28.00,Credit
10,2024-11-16 19:11:00,41.65,Gift Card
5,2024-11-16 11:34:00,27.00,Cash
1,2024-11-16 09:12:00,35.65,Cash
9,2024-11-16 13:49:00,44.10,Cash
8,2024-11-16 09:14:00,30.60,Gift Card
3,2024-11-16 18:12:00,22.10,Cash
9,2024-11-16 14:17:00,44.90,Credit
4,2024-11-16 10:31:00,36.90,Cash
8,2024-11-16 19:23:00,48.20,Cash
1,2024-11-16 18:04:00,43.40,Gift Card
3,2024-11-16 09:25:00,34.00,Credit
8,2024-11-16 12:59:00,30.20,Credit
4,2024-11-16 15:21:00,35.00,Credit
3,2024-11-16 18:40:00,45.05,Cash
9,2024-11-16 16:32:00,44.40,Cash
7,2024-11-16 14:15:00,16.95,Gift Card
6,2024-11-16 13:08:00,41.50,Credit
4,2024-11-16 09:02:00,16.20,Gift Card
10,2024-11-16 11:15:00,44.10,Credit
8,2024-11-16 09:44:00,46.90,Cash
2,2024-11-16 12:59:00,42.05,Cash
3,2024-11-16 10:02:00,17.90,Cash
10,2024-11-16 10:08:00,27.10,Cash
1,2024-11-16 16:23:00,31.50,Gift Card
5,2024-11-16 10:01:00,36.15,Gift Card
9,2024-11-16 14:00:00,27.10,Cash
3,2024-11-16 09:48:00,53.80,Cash
4,2024-11-16 12:48:00,45.30,Cash
3,2024-11-16 18:31:00,29.35,Gift Card
5,2024-11-16 10:56:00,25.80,Cash
2,2024-11-16 14:26:00,32.70,Gift Card
1,2024-11-16 18:36:00,48.40,Gift Card
5,2024-11-16 19:59:00,18.30,Cash
4,2024-11-16 13:44:00,22.10,Credit
3,2024-11-16 11:17:00,36.35,Cash
10,2024-11-16 10:06:00,32.65,Credit
4,2024-11-16 09:35:00,30.90,Credit
3,2024-11-16 12:34:00,35.30,Cash
3,2024-11-16 16:19:00,38.00,Gift Card
3,2024-11-16 17:14:00,49.35,Cash
10,2024-11-16 11:34:00,23.45,Cash
6,2024-11-16 17:49:00,24.60,Cash
2,2024-11-16 13:21:00,31.20,Credit
1,2024-11-16 15:16:00,12.55,Credit
5,2024-11-16 15:09:00,33.85,Cash
4,2024-11-16 20:26:00,34.50,Cash
5,2024-11-16 18:38:00,19.10,Gift Card
4,2024-11-16 12:15:00,36.00,Credit
8,2024-11-16 10:31:00,39.65,Credit
6,2024-11-16 16:19:00,18.20,Gift Card
10,2024-11-16 08:39:00,32.55,Gift Card
2,2024-11-16 10:43:00,25.20,Gift Card
7,2024-11-16 14:27:00,40.65,Credit
4,2024-11-16 12:22:00,37.90,Cash
7,2024-11-16 16:45:00,29.10,Gift Card
9,2024-11-16 18:00:00,41.35,Credit
6,2024-11-16 16:16:00,32.50,Cash
4,2024-11-16 08:27:00,21.50,Cash
4,2024-11-16 19:02:00,27.85,Credit
8,2024-11-16 11:39:00,32.65,Cash
3,2024-11-16 18:11:00,31.85,Credit
7,2024-11-17 19:44:00,48.60,Credit
10,2024-11-17 12:17:00,31.20,Credit
3,2024-11-17 20:58:00,29.90,Gift Card
7,2024-11-17 20:31:00,28.50,Gift Card
2,2024-11-17 16:40:00,44.85,Credit
1,2024-11-17 17:48:00,35.35,Cash
1,2024-11-17 12:35:00,20.80,Credit
9,2024-11-17 20:10:00,51.60,Credit
1,2024-11-17 16:20:00,42.65,Credit
10,2024-11-17 10:50:00,44.30,Gift Card
8,2024-11-17 17:19:00,28.10,Cash
1,2024-11-17 18:41:00,23.45,Credit
7,2024-11-17 15:45:00,34.80,Cash
2,2024-11-17 18:55:00,15.95,Cash
1,2024-11-17 18:09:00,15.05,Gift Card
4,2024-11-17 16:13:00,32.05,Gift Card
3,2024-11-17 09:33:00,44.80,Credit
10,2024-11-17 16:57:00,23.85,Cash
7,2024-11-17 17:07:00,25.60,Credit
6,2024-11-17 10:50:00,32.70,Cash
3,2024-11-17 16:20:00,38.95,Gift Card
2,2024-11-17 20:48:00,25.50,Credit
9,2024-11-17 16:43:00,24.60,Gift Card
3,2024-11-17 20:40:00,35.00,Gift Card
1,2024-11-17 11:30:00,30.35,Cash
3,2024-11-17 15:27:00,27.00,Cash
6,2024-11-17 12:39:00,20.05,Gift Card
2,2024-11-17 09:53:00,34.75,Credit
1,2024-11-17 11:19:00,43.90,Credit
1,2024-11-17 12:13:00,19.20,Credit
7,2024-11-17 13:34:00,20.45,Cash
10,2024-11-17 09:39:00,24.30,Credit
6,2024-11-17 17:23:00,40.00,Gift Card
5,2024-11-17 12:01:00,16.55,Credit
9,2024-11-17 14:07:00,36.35,Gift Card
5,2024-11-17 11:19:00,21.70,Credit
9,2024-11-17 12:10:00,32.25,Credit
2,2024-11-17 15:25:00,30.30,Gift Card
6,2024-11-17 18:40:00,17.20,Cash
6,2024-11-17 12:41:00,31.75,Gift Card
3,2024-11-17 12:39:00,25.00,Cash
7,2024-11-17 20:36:00,14.80,Cash
4,2024-11-17 10:51:00,44.10,Credit
8,2024-11-17 16:24:00,16.55,Credit
10,2024-11-17 10:34:00,41.15,Gift Card
3,2024-11-17 10:43:00,42.65,Credit
1,2024-11-17 17:26:00,35.75,Cash
6,2024-11-17 15:53:00,46.40,Cash
6,2024-11-17 10:49:00,19.60,Cash
1,2024-11-17 13:20:00,40.15,Gift Card
5,2024-11-17 18:55:00,25.95,Cash
2,2024-11-17 17:20:00,21.50,Gift Card
2,2024-11-17 11:25:00,44.15,Credit
9,2024-11-17 15:24:00,51.30,Cash
3,2024-11-17 18:36:00,43.05,Cash
6,2024-11-17 09:32:00,51.10,Cash
3,2024-11-17 16:50:00,47.50,Gift Card
3,2024-11-17 08:11:00,18.30,Credit
2,2024-11-17 14:04:00,22.20,Gift Card
1,2024-11-17 17:06:00,30.00,Gift Card
8,2024-11-17 08:06:00,29.50,Credit
6,2024-11-17 15:04:00,37.40,Cash
1,2024-11-17 20:51:00,36.35,Gift Card
1,2024-11-17 15:04:00,39.75,Credit
10,2024-11-17 09:18:00,40.00,Gift Card
4,2024-11-17 20:44:00,28.10,Cash
10,2024-11-17 09:45:00,32.75,Gift Card
6,2024-11-17 09:37:00,25.80,Gift Card
4,2024-11-17 12:00:00,33.05,Credit
8,2024-11-17 20:40:00,39.90,Cash
9,2024-11-17 20:49:00,27.85,Cash
8,2024-11-17 16:31:00,34.00,Credit
3,2024-11-17 11:08:00,33.00,Credit
2,2024-11-17 15:34:00,35.90,Credit
5,2024-11-17 16:39:00,50.30,Cash
8,2024-11-17 13:00:00,41.90,Credit
4,2024-11-17 08:43:00,25.50,Credit
10,2024-11-17 19:52:00,19.65,Cash
7,2024-11-17 08:01:00,43.35,Gift Card
3,2024-11-17 16:41:00,52.05,Gift Card
10,2024-11-17 10:34:00,36.50,Credit
3,2024-11-17 11:50:00,11.80,Cash
5,2024-11-17 12:03:00,29.45,Cash
8,2024-11-17 16:28:00,41.65,Credit
4,2024-11-17 12:16:00,23.55,Gift Card
4,2024-11-17 11:23:00,34.50,Credit
1,2024-11-17 12:34:00,25.75,Gift Card
1,2024-11-17 17:59:00,36.65,Gift Card
8,2024-11-17 18:09:00,38.10,Gift Card
3,2024-11-17 17:32:00,24.00,Credit
1,2024-11-17 18:53:00,42.55,Gift Card
8,2024-11-17 11:33:00,51.85,Gift Card
5,2024-11-17 17:27:00,33.80,Credit
9,2024-11-17 09:00:00,12.70,Cash
4,2024-11-17 09:55:00,31.90,Gift Card
5,2024-11-17 12:30:00,35.65,Credit
9,2024-11-17 20:05:00,32.05,Gift Card
3,2024-11-17 20:26:00,26.50,Credit
5,2024-11-17 13:59:00,30.50,Credit
7,2024-11-17 08:16:00,45.30,Cash
9,2024-11-17 14:36:00,22.70,Credit
7,2024-11-17 11:22:00,25.10,Cash
9,2024-11-17 15:38:00,37.25,Gift Card
2,2024-11-17 08:18:00,31.35,Credit
6,2024-11-17 11:05:00,10.05,Cash
1,2024-11-17 12:05:00,18.10,Gift Card
6,2024-11-17 08:26:00,26.00,Gift Card
10,2024-11-17 15:45:00,27.70,Gift Card
4,2024-11-17 10:41:00,40.90,Cash
6,2024-11-17 17:30:00,20.40,Gift Card
2,2024-11-17 16:44:00,40.65,Gift Card
9,2024-11-17 20:02:00,23.90,Credit
3,2024-11-17 14:04:00,44.55,Gift Card
6,2024-11-17 13:46:00,20.10,Credit
8,2024-11-17 17:53:00,32.00,Credit
10,2024-11-17 09:23:00,46.60,Cash
4,2024-11-17 17:18:00,20.85,Gift Card
6,2024-11-17 20:44:00,37.90,Credit
3,2024-11-17 09:13:00,32.05,Cash
2,2024-11-17 09:19:00,25.10,Credit
1,2024-11-17 13:21:00,31.65,Cash
10,2024-11-17 20:47:00,25.80,Gift Card
9,2024-11-17 20:01:00,18.90,Credit
2,2024-11-17 11:28:00,39.75,Credit
10,2024-11-17 18:31:00,49.35,Credit
2,2024-11-17 09:48:00,24.05,Gift Card
3,2024-11-17 15:00:00,49.15,Credit
1,2024-11-17 13:38:00,33.00,Gift Card
9,2024-11-17 17:09:00,24.90,Cash
2,2024-11-17 08:41:00,45.55,Cash
10,2024-11-17 10:45:00,25.00,Cash
8,2024-11-17 15:29:00,37.80,Credit
2,2024-11-17 17:19:00,33.00,Credit
4,2024-11-17 19:55:00,32.80,Credit
5,2024-11-17 16:27:00,12.70,Gift Card
6,2024-11-17 12:26:00,18.55,Gift Card
8,2024-11-17 17:07:00,53.40,Gift Card
9,2024-11-17 15:48:00,12.70,Credit
10,2024-11-17 08:45:00,43.15,Cash
1,2024-11-17 16:21:00,23.20,Credit
6,2024-11-17 18:17:00,27.95,Credit
5,2024-11-17 20:23:00,22.70,Cash
3,2024-11-17 15:30:00,29.50,Gift Card
2,2024-11-17 16:30:00,28.30,Gift Card
1,2024-11-17 16:17:00,12.30,Cash
10,2024-11-17 11:34:00,29.45,Gift Card
2,2024-11-17 16:44:00,19.45,Gift Card
8,2024-11-17 08:49:00,32.95,Gift Card
2,2024-11-17 17:05:00,32.50,Cash
7,2024-11-17 20:58:00,34.70,Credit
6,2024-11-17 11:51:00,19.60,Credit
9,2024-11-17 18:59:00,26.95,Cash
2,2024-11-17 14:55:00,17.45,Credit
9,2024-11-17 13:36:00,15.80,Gift Card
10,2024-11-17 17:17:00,25.05,Credit
9,2024-11-17 11:18:00,38.90,Credit
3,2024-11-17 13:32:00,31.00,Gift Card
10,2024-11-17 13:46:00,12.30,Credit
6,2024-11-17 14:18:00,44.15,Credit
4,2024-11-17 12:21:00,26.50,Cash
6,2024-11-17 13:55:00,41.90,Credit
10,2024-11-17 18:06:00,44.40,Cash
5,2024-11-18 16:49:00,15.05,Gift Card
2,2024-11-18 10:06:00,55.10,Gift Card
2,2024-11-18 16:17:00,30.00,Credit
8,2024-11-18 13:32:00,35.00,Gift Card
3,2024-11-18 14:17:00,17.70,Gift Card
6,2024-11-18 08:26:00,22.50,Gift Card
9,2024-11-18 09:50:00,49.90,Gift Card
5,2024-11-18 19:17:00,21.80,Gift Card
3,2024-11-18 10:01:00,48.80,Gift Card
3,2024-11-18 19:45:00,42.20,Credit
5,2024-11-18 18:27:00,35.60,Cash
2,2024-11-18 19:11:00,44.30,Credit
6,2024-11-18 19:38:00,25.05,Credit
5,2024-11-18 17:02:00,31.65,Credit
6,2024-11-18 19:26:00,37.30,Credit
5,2024-11-18 19:21:00,31.25,Gift Card
2,2024-11-18 10:03:00,28.70,Gift Card
8,2024-11-18 15:45:00,22.60,Gift Card
8,2024-11-18 13:29:00,29.00,Credit
8,2024-11-18 15:18:00,48.35,Credit
4,2024-11-18 12:29:00,46.80,Credit
5,2024-11-18 10:32:00,38.75,Gift Card
4,2024-11-18 09:57:00,27.45,Credit
6,2024-11-18 12:14:00,37.25,Gift Card
5,2024-11-18 11:44:00,45.60,Cash
1,2024-11-18 12:34:00,40.15,Cash
4,2024-11-18 20:19:00,38.70,Credit
5,2024-11-18 13:48:00,47.05,Gift Card
9,2024-11-18 10:42:00,40.50,Gift Card
2,2024-11-18 18:29:00,36.40,Gift Card
3,2024-11-18 15:43:00,36.00,Gift Card
5,2024-11-18 09:20:00,29.30,Gift Card
9,2024-11-18 10:05:00,42.30,Credit
4,2024-11-18 20:24:00,32.40,Cash
7,2024-11-18 10:39:00,25.00,Credit
6,2024-11-18 15:22:00,25.05,Credit
1,2024-11-18 16:11:00,41.80,Credit
3,2024-11-18 14:50:00,44.55,Cash
1,2024-11-18 10:18:00,34.10,Gift Card
7,2024-11-18 11:06:00,47.05,Gift Card
10,2024-11-18 19:10:00,31.90,Credit
1,2024-11-18 09:11:00,34.75,Cash
7,2024-11-18 12:17:00,34.60,Cash
5,2024-11-18 14:44:00,38.00,Cash
5,2024-11-18 13:56:00,41.60,Cash
6,2024-11-18 09:41:00,25.00,Cash
1,2024-11-18 15:52:00,32.75,Cash
9,2024-11-18 12:18:00,23.15,Gift Card
3,2024-11-18 16:52:00,38.90,Credit
3,2024-11-18 19:10:00,48.40,Gift Card
8,2024-11-18 18:12:00,46.40,Cash
4,2024-11-18 13:45:00,24.20,Cash
2,2024-11-18 11:01:00,10.05,Gift Card
10,2024-11-18 18:14:00,40.55,Cash
6,2024-11-18 08:01:00,31.75,Cash
6,2024-11-18 10:39:00,38.65,Cash
9,2024-11-18 20:59:00,36.75,Cash
3,2024-11-18 14:47:00,32.85,Cash
3,2024-11-18 09:25:00,27.80,Gift Card
6,2024-11-18 10:25:00,31.25,Credit
3,2024-11-18 13:01:00,31.75,Gift Card
8,2024-11-18 08:15:00,31.15,Cash
2,2024-11-18 17:57:00,33.80,Cash
4,2024-11-18 12:58:00,24.75,Credit
9,2024-11-18 13:31:00,43.55,Gift Card
6,2024-11-18 18:12:00,37.75,Credit
10,2024-11-18 10:58:00,30.35,Credit
5,2024-11-18 08:33:00,37.40,Gift Card
2,2024-11-18 11:55:00,22.20,Credit
3,2024-11-18 17:57:00,27.10,Credit
4,2024-11-18 08:27:00,15.45,Cash
5,2024-11-18 11:58:00,23.45,Cash
8,2024-11-18 19:50:00,26.95,Cash
9,2024-11-18 08:38:00,30.90,Gift Card
10,2024-11-18 13:59:00,25.80,Gift Card
1,2024-11-18 08:26:00,39.15,Gift Card
6,2024-11-18 11:43:00,25.75,Gift Card
4,2024-11-18 09:12:00,36.15,Cash
2,2024-11-18 18:55:00,27.50,Cash
4,2024-11-18 14:37:00,13.05,Cash
5,2024-11-18 12:23:00,16.40,Cash
3,2024-11-18 14:34:00,38.05,Credit
4,2024-11-18 17:37:00,34.75,Credit
3,2024-11-18 09:28:00,36.10,Credit
1,2024-11-18 18:58:00,35.30,Cash
9,2024-11-18 10:27:00,44.55,Gift Card
7,2024-11-18 11:06:00,28.65,Gift Card
3,2024-11-18 08:06:00,40.75,Gift Card
4,2024-11-18 08:50:00,52.30,Gift Card
5,2024-11-18 20:24:00,25.10,Gift Card
9,2024-11-18 20:34:00,53.35,Credit
3,2024-11-18 18:27:00,50.55,Credit
9,2024-11-18 11:05:00,30.50,Credit
4,2024-11-18 12:35:00,56.85,Cash
1,2024-11-18 08:42:00,40.90,Gift Card
6,2024-11-18 09:28:00,50.10,Cash
10,2024-11-18 17:15:00,33.50,Cash
10,2024-11-18 20:50:00,31.25,Cash
4,2024-11-18 13:54:00,18.70,Credit
7,2024-11-18 20:06:00,37.25,Cash
10,2024-11-18 09:20:00,25.75,Gift Card
3,2024-11-18 15:27:00,31.40,Credit
4,2024-11-18 16:06:00,26.05,Gift Card
3,2024-11-18 16:22:00,26.70,Credit
1,2024-11-18 20:52:00,49.90,Cash
4,2024-11-18 20:41:00,27.00,Credit
4,2024-11-18 13:27:00,33.75,Cash
5,2024-11-18 13:13:00,14.45,Cash
3,2024-11-18 11:49:00,11.80,Credit
2,2024-11-18 09:33:00,32.65,Cash
4,2024-11-18 12:16:00,41.30,Credit
1,2024-11-18 13:06:00,33.25,Credit
7,2024-11-18 11:37:00,38.00,Cash
3,2024-11-18 18:08:00,38.40,Credit
4,2024-11-18 14:13:00,43.65,Credit
9,2024-11-18 10:54:00,37.30,Gift Card
2,2024-11-18 18:35:00,16.40,Cash
8,2024-11-18 09:17:00,37.10,Credit
2,2024-11-18 12:15:00,32.40,Cash
6,2024-11-18 16:04:00,29.25,Gift Card
2,2024-11-18 11:45:00,26.50,Credit
7,2024-11-18 19:54:00,12.55,Cash
1,2024-11-18 15:29:00,12.70,Gift Card
4,2024-11-18 19:13:00,16.30,Gift Card
10,2024-11-18 12:38:00,35.50,Credit
7,2024-11-18 18:55:00,16.55,Gift Card
5,2024-11-18 08:16:00,23.30,Cash
7,2024-11-18 14:35:00,34.60,Gift Card
5,2024-11-18 15:27:00,32.35,Credit
5,2024-11-18 20:49:00,15.60,Credit
5,2024-11-18 19:58:00,20.70,Cash
10,2024-11-18 15:47:00,29.30,Credit
7,2024-11-18 12:22:00,28.35,Cash
5,2024-11-18 15:56:00,25.95,Gift Card
10,2024-11-18 18:28:00,27.75,Gift Card
2,2024-11-18 10:42:00,27.70,Gift Card
3,2024-11-18 15:27:00,37.40,Credit
1,2024-11-18 16:04:00,30.00,Credit
4,2024-11-18 20:13:00,32.50,Cash
9,2024-11-18 10:55:00,30.35,Credit
3,2024-11-18 14:10:00,46.65,Credit
5,2024-11-18 15:54:00,22.55,Credit
1,2024-11-18 08:18:00,19.05,Gift Card
9,2024-11-18 14:36:00,25.60,Credit
10,2024-11-18 14:03:00,36.15,Gift Card
5,2024-11-18 17:13:00,39.40,Gift Card
5,2024-11-18 20:04:00,37.95,Cash
10,2024-11-18 19:56:00,45.00,Gift Card
5,2024-11-18 08:22:00,17.30,Gift Card
7,2024-11-18 10:07:00,46.15,Credit
5,2024-11-18 13:14:00,23.10,Gift Card
1,2024-11-18 15:07:00,37.25,Credit
2,2024-11-18 08:32:00,35.50,Credit
4,2024-11-18 13:07:00,46.50,Gift Card
6,2024-11-18 09:10:00,45.15,Credit
10,2024-11-18 20:33:00,13.30,Credit
10,2024-11-18 09:40:00,45.30,Credit
1,2024-11-18 15:22:00,39.40,Cash
10,2024-11-18 17:21:00,33.75,Credit
6,2024-11-19 18:32:00,26.10,Cash
7,2024-11-19 20:19:00,31.00,Cash
3,2024-11-19 11:32:00,17.35,Cash
10,2024-11-19 09:26:00,41.65,Credit
1,2024-11-19 16:24:00,21.80,Cash
9,2024-11-19 13:54:00,42.65,Cash
2,2024-11-19 16:47:00,29.35,Credit
7,2024-11-19 17:34:00,39.30,Gift Card
8,2024-11-19 10:00:00,30.20,Credit
5,2024-11-19 17:13:00,20.45,Credit
1,2024-11-19 18:49:00,40.50,Cash
5,2024-11-19 17:30:00,45.40,Cash
1,2024-11-19 12:02:00,18.70,Cash
2,2024-11-19 14:01:00,39.70,Gift Card
6,2024-11-19 16:58:00,33.50,Credit
6,2024-11-19 15:36:00,30.25,Credit
2,2024-11-19 12:58:00,43.00,Gift Card
4,2024-11-19 19:30:00,37.00,Cash
4,2024-11-19 18:16:00,37.80,Gift Card
8,2024-11-19 17:30:00,13.05,Credit
10,2024-11-19 11:06:00,38.50,Gift Card
10,2024-11-19 20:45:00,36.75,Gift Card
10,2024-11-19 12:57:00,31.00,Cash
3,2024-11-19 10:17:00,24.10,Cash
6,2024-11-19 11:53:00,44.70,Gift Card
4,2024-11-19 14:57:00,30.75,Gift Card
2,2024-11-19 17:26:00,39.55,Credit
5,2024-11-19 11:20:00,19.70,Gift Card
8,2024-11-19 15:24:00,31.00,Gift Card
9,2024-11-19 11:59:00,29.85,Cash
1,2024-11-19 15:44:00,18.30,Cash
6,2024-11-19 08:23:00,38.25,Cash
8,2024-11-19 09:30:00,43.15,Cash
2,2024-11-19 19:02:00,31.25,Credit
7,2024-11-19 10:08:00,35.30,Gift Card
2,2024-11-19 16:50:00,26.20,Credit
10,2024-11-19 10:31:00,21.35,Gift Card
8,2024-11-19 08:33:00,24.20,Gift Card
4,2024-11-19 08:15:00,33.00,Cash
5,2024-11-19 20:25:00,32.10,Gift Card
3,2024-11-19 16:03:00,22.30,Credit
4,2024-11-19 14:34:00,21.60,Credit
3,2024-11-19 17:17:00,37.65,Credit
1,2024-11-19 17:32:00,17.55,Credit
5,2024-11-19 18:06:00,56.10,Credit
6,2024-11-19 12:29:00,24.50,Cash
3,2024-11-19 19:59:00,21.95,Cash
1,2024-11-19 11:53:00,18.90,Credit
8,2024-11-19 20:57:00,35.75,Cash
10,2024-11-19 20:45:00,31.95,Cash
1,2024-11-19 18:38:00,34.50,Gift Card
5,2024-11-19 09:02:00,36.30,Cash
2,2024-11-19 19:12:00,23.15,Gift Card
2,2024-11-19 16:30:00,32.10,Cash
8,2024-11-19 14:42:00,23.30,Credit
10,2024-11-19 13:20:00,32.25,Gift Card
9,2024-11-19 15:48:00,26.60,Credit
3,2024-11-19 20:41:00,21.55,Credit
9,2024-11-19 16:13:00,43.85,Gift Card
2,2024-11-19 14:46:00,20.75,Cash
2,2024-11-19 15:33:00,24.00,Cash
8,2024-11-19 09:44:00,42.40,Cash
10,2024-11-19 11:36:00,17.10,Cash
10,2024-11-19 16:37:00,52.30,Cash
5,2024-11-19 14:06:00,47.05,Credit
9,2024-11-19 12:17:00,46.05,Cash
5,2024-11-19 12:14:00,35.60,Gift Card
1,2024-11-19 12:17:00,26.35,Gift Card
5,2024-11-19 20:02:00,46.55,Cash
2,2024-11-19 20:06:00,26.95,Cash
4,2024-11-20 18:49:00,27.60,Gift Card
1,2024-11-20 20:53:00,30.90,Gift Card
4,2024-11-20 19:08:00,29.60,Gift Card
1,2024-11-20 10:27:00,33.00,Cash
5,2024-11-20 18:44:00,39.55,Gift Card
9,2024-11-20 20:24:00,32.10,Credit
4,2024-11-20 12:53:00,32.10,Credit
7,2024-11-20 19:55:00,18.10,Credit
5,2024-11-20 18:39:00,32.35,Cash
4,2024-11-20 17:18:00,43.25,Gift Card
5,2024-11-20 14:47:00,30.10,Cash
7,2024-11-20 12:21:00,18.20,Credit
1,2024-11-20 09:30:00,23.10,Cash
6,2024-11-20 20:57:00,12.90,Credit
8,2024-11-20 09:20:00,39.05,Credit
6,2024-11-20 12:14:00,22.10,Gift Card
8,2024-11-20 16:47:00,37.10,Credit
2,2024-11-20 08:12:00,28.60,Cash
9,2024-11-20 09:08:00,32.50,Credit
10,2024-11-20 18:57:00,32.05,Gift Card
9,2024-11-20 20:18:00,7.70,Credit
10,2024-11-20 14:52:00,26.55,Gift Card
5,2024-11-20 09:49:00,20.30,Credit
6,2024-11-20 13:21:00,31.25,Gift Card
1,2024-11-20 13:50:00,28.50,Cash
1,2024-11-20 11:18:00,17.30,Gift Card
2,2024-11-20 12:24:00,49.40,Credit
6,2024-11-20 09:45:00,24.50,Cash
9,2024-11-20 16:25:00,41.80,Gift Card
6,2024-11-20 12:39:00,35.60,Cash
9,2024-11-20 18:06:00,26.10,Credit
4,2024-11-20 13:01:00,29.50,Gift Card
3,2024-11-20 14:47:00,50.05,Credit
1,2024-11-20 20:09:00,40.15,Gift Card
10,2024-11-20 14:25:00,28.65,Credit
6,2024-11-20 13:13:00,35.00,Gift Card
4,2024-11-20 09:31:00,34.50,Gift Card
10,2024-11-20 13:29:00,28.40,Credit
8,2024-11-20 08:05:00,38.25,Gift Card
3,2024-11-20 20:12:00,18.20,Gift Card
9,2024-11-20 17:53:00,24.10,Gift Card
7,2024-11-20 18:51:00,38.10,Cash
10,2024-11-20 18:49:00,28.60,Credit
8,2024-11-20 12:22:00,27.60,Cash
8,2024-11-20 15:49:00,25.85,Cash
7,2024-11-20 12:31:00,43.40,Credit
2,2024-11-20 14:56:00,26.60,Credit
9,2024-11-20 16:25:00,38.65,Credit
3,2024-11-20 12:49:00,27.60,Cash
4,2024-11-20 20:59:00,47.55,Cash
10,2024-11-20 20:44:00,13.55,Gift Card
9,2024-11-20 15:57:00,32.25,Gift Card
6,2024-11-20 13:20:00,29.25,Gift Card
3,2024-11-20 12:43:00,41.60,Cash
5,2024-11-20 19:52:00,37.05,Credit
8,2024-11-20 15:32:00,43.40,Cash
2,2024-11-20 14:08:00,15.65,Gift Card
9,2024-11-20 11:39:00,13.70,Credit
9,2024-11-20 11:54:00,20.80,Credit
3,2024-11-20 15:05:00,30.85,Gift Card
8,2024-11-20 19:00:00,14.05,Credit
5,2024-11-20 17:19:00,41.50,Credit
8,2024-11-20 12:03:00,31.15,Credit
4,2024-11-20 09:29:00,28.85,Credit
3,2024-11-20 13:21:00,9.80,Gift Card
5,2024-11-20 09:01:00,36.75,Cash
9,2024-11-20 09:15:00,21.85,Credit
5,2024-11-20 18:30:00,37.25,Cash
7,2024-11-20 11:17:00,24.35,Gift Card
10,2024-11-20 13:45:00,26.10,Cash
4,2024-11-20 15:51:00,24.45,Cash
1,2024-11-20 12:55:00,44.15,Gift Card
3,2024-11-20 18:49:00,23.10,Cash
7,2024-11-20 18:51:00,23.45,Credit
4,2024-11-20 20:57:00,38.00,Gift Card
1,2024-11-20 18:29:00,33.80,Gift Card
1,2024-11-20 09:16:00,39.55,Cash
5,2024-11-20 17:08:00,38.10,Gift Card
9,2024-11-21 19:22:00,43.05,Credit
2,2024-11-21 12:49:00,6.95,Credit
10,2024-11-21 20:34:00,29.70,Gift Card
7,2024-11-21 13:40:00,15.80,Cash
6,2024-11-21 08:47:00,19.10,Credit
6,2024-11-21 20:10:00,37.50,Cash
9,2024-11-21 09:41:00,27.50,Gift Card
7,2024-11-21 18:03:00,32.10,Cash
1,2024-11-21 17:41:00,26.70,Credit
8,2024-11-21 19:33:00,19.95,Gift Card
8,2024-11-21 15:25:00,24.20,Gift Card
3,2024-11-21 19:14:00,15.70,Cash
4,2024-11-21 15:45:00,31.50,Gift Card
6,2024-11-21 16:13:00,23.45,Credit
2,2024-11-21 19:48:00,23.85,Gift Card
1,2024-11-21 17:20:00,43.40,Cash
9,2024-11-21 14:45:00,32.55,Cash
5,2024-11-21 19:21:00,36.90,Cash
5,2024-11-21 17:45:00,39.00,Gift Card
4,2024-11-21 09:00:00,25.20,Cash
8,2024-11-21 16:49:00,22.20,Credit
7,2024-11-21 20:41:00,32.70,Credit
10,2024-11-21 19:36:00,35.50,Credit
6,2024-11-21 20:22:00,26.20,Gift Card
5,2024-11-21 14:12:00,45.85,Gift Card
5,2024-11-21 16:42:00,34.40,Credit
5,2024-11-21 14:35:00,42.90,Credit
9,2024-11-21 12:03:00,25.60,Credit
5,2024-11-21 19:10:00,16.40,Gift Card
10,2024-11-21 09:13:00,40.90,Credit
4,2024-11-21 08:56:00,34.75,Gift Card
9,2024-11-21 13:05:00,28.75,Gift Card
8,2024-11-21 18:53:00,34.50,Gift Card
9,2024-11-21 08:26:00,36.90,Cash
1,2024-11-21 13:39:00,31.05,Gift Card
9,2024-11-21 13:14:00,25.45,Gift Card
5,2024-11-21 15:59:00,18.10,Gift Card
1,2024-11-21 13:33:00,24.60,Cash
1,2024-11-21 08:29:00,13.70,Gift Card
8,2024-11-21 16:53:00,30.60,Credit
3,2024-11-21 10:51:00,41.60,Credit
8,2024-11-21 20:54:00,34.30,Gift Card
5,2024-11-21 20:02:00,11.55,Gift Card
4,2024-11-21 10:32:00,35.35,Gift Card
